,ID,AEP_MW
2097,,6866.454819738322
2098,,1661.1557671537796
2099,,361.31843273244965
2100,,
2101,,
2102,,
2103,,
2104,,
2105,,
2106,,
2107,,
2108,,
2109,,
2110,,
2111,,
2112,,
2113,,
2114,,
2115,,
2116,,
2117,,133.2045805511458
2118,,150.4367516499677
2119,,1754.8023070268814
2120,,7641.775642016124
2121,,6870.739215782523
2122,,1662.1922626065914
2123,,361.5438811340682
2124,,
2125,,
2126,,
2127,,
2128,,
2129,,
2130,,
2131,,
2132,,
2133,,
2134,,
2135,,
2136,,
2137,,
2138,,
2139,,
2140,,
2141,,133.28764310963615
2142,,150.5305596964427
2143,,1755.896551448983
2144,,7646.540834276096
2145,,6875.023611826726
2146,,1663.2287580594032
2147,,361.7693295356868
2148,,
2149,,
2150,,
2151,,
2152,,
2153,,
2154,,
2155,,
2156,,
2157,,
2158,,
2159,,
2160,,
2161,,
2162,,
2163,,
2164,,
2165,,133.37070566812653
2166,,150.62436774291768
2167,,1756.9907958710842
2168,,7651.306026536069
2169,,6879.308007870928
2170,,1664.2652535122152
2171,,361.9947779373054
2172,,
2173,,
2174,,
2175,,
2176,,
2177,,
2178,,
2179,,
2180,,
2181,,
2182,,
2183,,
2184,,
2185,,
2186,,
2187,,
2188,,
2189,,133.45376822661686
2190,,150.7181757893927
2191,,1758.0850402931853
2192,,7656.07121879604
2193,,6883.592403915129
2194,,1665.301748965027
2195,,362.22022633892396
2196,,
2197,,
2198,,
2199,,
2200,,
2201,,
2202,,
2203,,
2204,,
2205,,
2206,,
2207,,
2208,,
2209,,
2210,,
2211,,
2212,,
2213,,
2214,,133.5368307851072
2215,,150.8119838358677
2216,,1759.179284715287
2217,,7660.836411056012
2218,,6887.876799959332
2219,,1666.3382444178392
2220,,362.4456747405426
2221,,
2222,,
2223,,
2224,,
2225,,
2226,,
2227,,
2228,,
2229,,
2230,,
2231,,
2232,,
2233,,
2234,,
2235,,
2236,,
2237,,133.6198933435976
2238,,150.90579188234267
2239,,1760.2735291373879
2240,,7665.601603315983
2241,,6892.161196003533
2242,,1667.374739870651
2243,,362.67112314216115
2244,,
2245,,
2246,,
2247,,
2248,,
2249,,
2250,,
2251,,
2252,,
2253,,
2254,,
2255,,
2256,,
2257,,
2258,,
2259,,
2260,,
2261,,133.70295590208792
2262,,150.99959992881767
2263,,1761.3677735594893
2264,,7670.366795575956
2265,,6896.445592047736
2266,,1668.4112353234627
2267,,362.8965715437797
2268,,
2269,,
2270,,
2271,,
2272,,
2273,,
2274,,
2275,,
2276,,
2277,,
2278,,
2279,,
2280,,
2281,,
2282,,
2283,,
2284,,
2285,,133.7860184605783
2286,,151.0934079752927
2287,,1762.4620179815906
2288,,7675.131987835928
2289,,6900.729988091938
2290,,1669.4477307762745
2291,,363.1220199453983
2292,,
2293,,
2294,,
2295,,
2296,,
2297,,
2298,,
2299,,
2300,,
2301,,
2302,,
2303,,
2304,,
2305,,
2306,,
2307,,
2308,,
2309,,133.86908101906866
2310,,151.18721602176768
2311,,1763.5562624036918
2312,,7679.8971800959
2313,,6905.0143841361405
2314,,1670.4842262290863
2315,,363.34746834701684
2316,,
2317,,
2318,,
2319,,
2320,,
2321,,
2322,,
2323,,
2324,,
2325,,
2326,,
2327,,
2328,,
2329,,
2330,,
2331,,
2332,,
2333,,133.95214357755899
2334,,151.2810240682427
2335,,1764.650506825793
2336,,7684.662372355871
2337,,6909.298780180342
2338,,1671.520721681898
2339,,363.5729167486354
2340,,
2341,,
2342,,
2343,,
2344,,
2345,,
2346,,
2347,,
2348,,
2349,,
2350,,
2351,,
2352,,
2353,,
2354,,
2355,,
2356,,
2357,,134.03520613604934
2358,,151.3748321147177
2359,,1765.7447512478943
2360,,7689.427564615844
2361,,6913.583176224545
2362,,1672.5572171347103
2363,,363.79836515025397
2364,,
2365,,
2366,,
2367,,
2368,,
2369,,
2370,,
2371,,
2372,,
2373,,
2374,,
2375,,
2376,,
2377,,
2378,,
2379,,
2380,,
2381,,134.11826869453972
2382,,151.46864016119267
2383,,1766.8389956699957
2384,,7694.1927568758165
2385,,6917.867572268746
2386,,1673.593712587522
2387,,364.02381355187254
2388,,
2389,,
2390,,
2391,,
2392,,
2393,,
2394,,
2395,,
2396,,
2397,,
2398,,
2399,,
2400,,
2401,,
2402,,
2403,,
2404,,
2405,,134.20133125303005
2406,,151.56244820766767
2407,,1767.9332400920966
2408,,7698.957949135787
2409,,6922.151968312948
2410,,1674.6302080403339
2411,,364.2492619534911
2412,,
2413,,
2414,,
2415,,
2416,,
2417,,
2418,,
2419,,
2420,,
2421,,
2422,,
2423,,
2424,,
2425,,
2426,,
2427,,
2428,,
2429,,134.28439381152043
2430,,151.65625625414268
2431,,1769.0274845141982
2432,,7703.723141395761
2433,,6926.4363643571505
2434,,1675.6667034931459
2435,,364.4747103551097
2436,,
2437,,
2438,,
2439,,
2440,,
2441,,
2442,,
2443,,
2444,,
2445,,
2446,,
2447,,
2448,,
2449,,
2450,,
2451,,
2452,,
2453,,134.36745637001079
2454,,151.75006430061765
2455,,1770.1217289362994
2456,,7708.488333655732
2457,,6930.720760401352
2458,,1676.7031989459576
2459,,364.7001587567283
2460,,
2461,,
2462,,
2463,,
2464,,
2465,,
2466,,
2467,,
2468,,
2469,,
2470,,
2471,,
2472,,
2473,,
2474,,
2475,,
2476,,
2477,,134.45051892850114
2478,,151.84387234709268
2479,,1771.2159733584008
2480,,7713.253525915704
2481,,6935.005156445555
2482,,1677.7396943987696
2483,,364.9256071583469
2484,,
2485,,
2486,,
2487,,
2488,,
2489,,
2490,,
2491,,
2492,,
2493,,
2494,,
2495,,
2496,,
2497,,
2498,,
2499,,
2500,,
2501,,134.5335814869915
2502,,151.9376803935677
2503,,1772.3102177805022
2504,,7718.0187181756755
2505,,6939.289552489756
2506,,1678.7761898515814
2507,,365.15105555996547
2508,,
2509,,
2510,,
2511,,
2512,,
2513,,
2514,,
2515,,
2516,,
2517,,
2518,,
2519,,
2520,,
2521,,
2522,,
2523,,
2524,,
2525,,134.61664404548185
2526,,152.03148844004266
2527,,1773.404462202603
2528,,7722.783910435647
2529,,6943.573948533958
2530,,1679.8126853043932
2531,,365.37650396158404
2532,,
2533,,
2534,,
2535,,
2536,,
2537,,
2538,,
2539,,
2540,,
2541,,
2542,,
2543,,
2544,,
2545,,
2546,,
2547,,
2548,,
2549,,134.6997066039722
2550,,152.12529648651767
2551,,1774.4987066247047
2552,,7727.549102695621
2553,,6947.8583445781605
2554,,1680.8491807572054
2555,,365.6019523632026
2556,,
2557,,
2558,,
2559,,
2560,,
2561,,
2562,,
2563,,
2564,,
2565,,
2566,,
2567,,
2568,,
2569,,
2570,,
2571,,
2572,,
2573,,134.78276916246256
2574,,152.21910453299267
2575,,1775.5929510468059
2576,,7732.314294955591
2577,,6952.142740622362
2578,,1681.8856762100172
2579,,365.82740076482116
2580,,
2581,,
2582,,
2583,,
2584,,
2585,,
2586,,
2587,,
2588,,
2589,,
2590,,
2591,,
2592,,
2593,,
2594,,
2595,,
2596,,
2597,,134.8658317209529
2598,,152.31291257946765
2599,,1776.687195468907
2600,,7737.079487215564
2601,,6956.4271366665635
2602,,1682.922171662829
2603,,366.0528491664397
2604,,
2605,,
2606,,
2607,,
2608,,
2609,,
2610,,
2611,,
2612,,
2613,,
2614,,
2615,,
2616,,
2617,,
2618,,
2619,,
2620,,
2621,,134.94889427944327
2622,,152.40672062594265
2623,,1777.7814398910086
2624,,7741.844679475536
2625,,6960.711532710766
2626,,1683.9586671156408
2627,,366.2782975680583
2628,,
2629,,
2630,,
2631,,
2632,,
2633,,
2634,,
2635,,
2636,,
2637,,
2638,,
2639,,
2640,,
2641,,
2642,,
2643,,
2644,,
2645,,135.03195683793362
2646,,152.50052867241766
2647,,1778.8756843131096
2648,,7746.609871735508
2649,,6964.995928754968
2650,,1684.995162568453
2651,,366.50374596967686
2652,,
2653,,
2654,,
2655,,
2656,,
2657,,
2658,,
2659,,
2660,,
2661,,
2662,,
2663,,
2664,,
2665,,
2666,,
2667,,
2668,,
2669,,135.11501939642397
2670,,152.59433671889266
2671,,1779.9699287352112
2672,,7751.3750639954815
2673,,6969.280324799171
2674,,1686.0316580212648
2675,,366.7291943712955
2676,,
2677,,
2678,,
2679,,
2680,,
2681,,
2682,,
2683,,
2684,,
2685,,
2686,,
2687,,
2688,,
2689,,
2690,,
2691,,
2692,,
2693,,135.19808195491433
2694,,152.68814476536767
2695,,1781.0641731573123
2696,,7756.140256255452
2697,,6973.564720843372
2698,,1687.0681534740766
2699,,366.95464277291404
2700,,
2701,,
2702,,
2703,,
2704,,
2705,,
2706,,
2707,,
2708,,
2709,,
2710,,
2711,,
2712,,
2713,,
2714,,
2715,,
2716,,
2717,,135.28114451340468
2718,,152.78195281184264
2719,,1782.1584175794135
2720,,7760.905448515425
2721,,6977.8491168875735
2722,,1688.1046489268883
2723,,367.1800911745326
2724,,
2725,,
2726,,
2727,,
2728,,
2729,,
2730,,
2731,,
2732,,
2733,,
2734,,
2735,,
2736,,
2737,,
2738,,
2739,,
2740,,
2741,,135.36420707189507
2742,,152.87576085831768
2743,,1783.252662001515
2744,,7765.670640775395
2745,,6982.133512931776
2746,,1689.1411443797003
2747,,367.4055395761512
2748,,
2749,,
2750,,
2751,,
2752,,
2753,,
2754,,
2755,,
2756,,
2757,,
2758,,
2759,,
2760,,
2761,,
2762,,
2763,,
2764,,
2765,,135.4472696303854
2766,,152.96956890479265
2767,,1784.346906423616
2768,,7770.435833035368
2769,,6986.417908975978
2770,,1690.177639832512
2771,,367.6309879777698
2772,,
2773,,
2774,,
2775,,
2776,,
2777,,
2778,,
2779,,
2780,,
2781,,
2782,,
2783,,
2784,,
2785,,
2786,,
2787,,
2788,,
2789,,135.53033218887575
2790,,153.06337695126763
2791,,1785.4411508457174
2792,,7775.201025295339
2793,,6990.702305020179
2794,,1691.214135285324
2795,,367.85643637938836
2796,,
2797,,
2798,,
2799,,
2800,,
2801,,
2802,,
2803,,
2804,,
2805,,
2806,,
2807,,
2808,,
2809,,
2810,,
2811,,
2812,,
2813,,135.6133947473661
2814,,153.15718499774266
2815,,1786.5353952678188
2816,,7779.966217555312
2817,,6994.986701064382
2818,,1692.250630738136
2819,,368.081884781007
2820,,
2821,,
2822,,
2823,,
2824,,
2825,,
2826,,
2827,,
2828,,
2829,,
2830,,
2831,,
2832,,
2833,,
2834,,
2835,,
2836,,
2837,,135.69645730585648
2838,,153.25099304421764
2839,,1787.62963968992
2840,,7784.731409815284
2841,,6999.2710971085835
2842,,1693.2871261909477
2843,,368.3073331826255
2844,,
2845,,
2846,,
2847,,
2848,,
2849,,
2850,,
2851,,
2852,,
2853,,
2854,,
2855,,
2856,,
2857,,
2858,,
2859,,
2860,,
2861,,135.77951986434684
2862,,153.34480109069267
2863,,1788.7238841120216
2864,,7789.496602075256
2865,,7003.555493152786
2866,,1694.32362164376
2867,,368.5327815842441
2868,,
2869,,
2870,,
2871,,
2872,,
2873,,
2874,,
2875,,
2876,,
2877,,
2878,,
2879,,
2880,,
2881,,
2882,,
2883,,
2884,,
2885,,135.8625824228372
2886,,153.43860913716765
2887,,1789.8181285341225
2888,,7794.261794335229
2889,,7007.839889196988
2890,,1695.3601170965717
2891,,368.75822998586267
2892,,
2893,,
2894,,
2895,,
2896,,
2897,,
2898,,
2899,,
2900,,
2901,,
2902,,
2903,,
2904,,
2905,,
2906,,
2907,,
2908,,
2909,,135.94564498132755
2910,,153.53241718364262
2911,,1790.9123729562239
2912,,7799.0269865952
2913,,7012.124285241189
2914,,1696.3966125493835
2915,,368.98367838748123
2916,,
2917,,
2918,,
2919,,
2920,,
2921,,
2922,,
2923,,
2924,,
2925,,
2926,,
2927,,
2928,,
2929,,
2930,,
2931,,
2932,,
2933,,136.0287075398179
2934,,153.62622523011765
2935,,1792.0066173783252
2936,,7803.792178855173
2937,,7016.408681285392
2938,,1697.4331080021952
2939,,369.20912678909986
2940,,
2941,,
2942,,
2943,,
2944,,
2945,,
2946,,
2947,,
2948,,
2949,,
2950,,
2951,,
2952,,
2953,,
2954,,
2955,,
2956,,
2957,,136.11177009830823
2958,,153.72003327659263
2959,,1793.1008618004264
2960,,7808.557371115145
2961,,7020.6930773295935
2962,,1698.4696034550075
2963,,369.4345751907184
2964,,
2965,,
2966,,
2967,,
2968,,
2969,,
2970,,
2971,,
2972,,
2973,,
2974,,
2975,,
2976,,
2977,,
2978,,
2979,,
2980,,
2981,,136.1948326567986
2982,,153.8138413230676
2983,,1794.1951062225276
2984,,7813.322563375116
2985,,7024.977473373795
2986,,1699.5060989078193
2987,,369.660023592337
2988,,
2989,,
2990,,
2991,,
2992,,
2993,,
2994,,
2995,,
2996,,
2997,,
2998,,
2999,,
3000,,
3001,,
3002,,
3003,,
3004,,
3005,,136.27789521528896
3006,,153.90764936954264
3007,,1795.289350644629
3008,,7818.087755635088
3009,,7029.261869417998
3010,,1700.542594360631
3011,,369.88547199395555
3012,,
3013,,
3014,,
3015,,
3016,,
3017,,
3018,,
3019,,
3020,,
3021,,
3022,,
3023,,
3024,,
3025,,
3026,,
3027,,
3028,,
3029,,136.36095777377932
3030,,154.00145741601764
3031,,1796.3835950667303
3032,,7822.85294789506
3033,,7033.546265462199
3034,,1701.5790898134428
3035,,370.1109203955741
3036,,
3037,,
3038,,
3039,,
3040,,
3041,,
3042,,
3043,,
3044,,
3045,,
3046,,
3047,,
3048,,
3049,,
3050,,
3051,,
3052,,
3053,,136.44402033226967
3054,,154.09526546249262
3055,,1797.4778394888313
3056,,7827.618140155033
3057,,7037.830661506402
3058,,1702.6155852662546
3059,,370.3363687971927
3060,,
3061,,
3062,,
3063,,
3064,,
3065,,
3066,,
3067,,
3068,,
3069,,
3070,,
3071,,
3072,,
3073,,
3074,,
3075,,
3076,,
3077,,136.52708289076003
3078,,154.18907350896762
3079,,1798.5720839109329
3080,,7832.383332415004
3081,,7042.1150575506035
3082,,1703.6520807190666
3083,,370.56181719881124
3084,,
3085,,
3086,,
3087,,
3088,,
3089,,
3090,,
3091,,
3092,,
3093,,
3094,,
3095,,
3096,,
3097,,
3098,,
3099,,
3100,,
3101,,136.61014544925035
3102,,154.28288155544263
3103,,1799.666328333034
3104,,7837.148524674976
3105,,7046.399453594805
3106,,1704.6885761718784
3107,,370.7872656004298
3108,,
3109,,
3110,,
3111,,
3112,,
3113,,
3114,,
3115,,
3116,,
3117,,
3118,,
3119,,
3120,,
3121,,
3122,,
3123,,
3124,,
3125,,136.69320800774074
3126,,154.37668960191763
3127,,1800.7605727551352
3128,,7841.913716934949
3129,,7050.683849639008
3130,,1705.7250716246904
3131,,371.0127140020484
3132,,
3133,,
3134,,
3135,,
3136,,
3137,,
3138,,
3139,,
3140,,
3141,,
3142,,
3143,,
3144,,
3145,,
3146,,
3147,,
3148,,
3149,,136.7762705662311
3150,,154.4704976483926
3151,,1801.8548171772368
3152,,7846.67890919492
3153,,7054.968245683209
3154,,1706.7615670775021
3155,,371.238162403667
3156,,
3157,,
3158,,
3159,,
3160,,
3161,,
3162,,
3163,,
3164,,
3165,,
3166,,
3167,,
3168,,
3169,,
3170,,
3171,,
3172,,
3173,,136.85933312472145
3174,,154.5643056948676
3175,,1802.9490615993377
3176,,7851.444101454892
3177,,7059.252641727412
3178,,1707.798062530314
3179,,371.46361080528555
3180,,
3181,,
3182,,
3183,,
3184,,
3185,,
3186,,
3187,,
3188,,
3189,,
3190,,
3191,,
3192,,
3193,,
3194,,
3195,,
3196,,
3197,,136.94239568321183
3198,,154.65811374134262
3199,,1804.043306021439
3200,,7856.2092937148645
3201,,7063.5370377716135
3202,,1708.8345579831262
3203,,371.6890592069042
3204,,
3205,,
3206,,
3207,,
3208,,
3209,,
3210,,
3211,,
3212,,
3213,,
3214,,
3215,,
3216,,
3217,,
3218,,
3219,,
3220,,
3221,,137.02545824170215
3222,,154.75192178781762
3223,,1805.13755044354
3224,,7860.974485974837
3225,,7067.821433815816
3226,,1709.871053435938
3227,,371.91450760852274
3228,,
3229,,
3230,,
3231,,
3232,,
3233,,
3234,,
3235,,
3236,,
3237,,
3238,,
3239,,
3240,,
3241,,
3242,,
3243,,
3244,,
3245,,137.1085208001925
3246,,154.84572983429263
3247,,1806.2317948656416
3248,,7865.73967823481
3249,,7072.105829860018
3250,,1710.9075488887497
3251,,372.1399560101413
3252,,
3253,,
3254,,
3255,,
3256,,
3257,,
3258,,
3259,,
3260,,
3261,,
3262,,
3263,,
3264,,
3265,,
3266,,
3267,,
3268,,
3269,,137.19158335868286
3270,,154.9395378807676
3271,,1807.3260392877428
3272,,7870.504870494781
3273,,7076.390225904221
3274,,1711.944044341562
3275,,372.36540441175987
3276,,
3277,,
3278,,
3279,,
3280,,
3281,,
3282,,
3283,,
3284,,
3285,,
3286,,
3287,,
3288,,
3289,,
3290,,
3291,,
3292,,
3293,,137.27464591717322
3294,,155.0333459272426
3295,,1808.420283709844
3296,,7875.270062754753
3297,,7080.674621948422
3298,,1712.9805397943737
3299,,372.59085281337843
3300,,
3301,,
3302,,
3303,,
3304,,
3305,,
3306,,
3307,,
3308,,
3309,,
3310,,
3311,,
3312,,
3313,,
3314,,
3315,,
3316,,
3317,,137.35770847566357
3318,,155.1271539737176
3319,,1809.5145281319456
3320,,7880.0352550147245
3321,,7084.959017992624
3322,,1714.0170352471855
3323,,372.81630121499705
3324,,
3325,,
3326,,
3327,,
3328,,
3329,,
3330,,
3331,,
3332,,
3333,,
3334,,
3335,,
3336,,
3337,,
3338,,
3339,,
3340,,
3341,,137.44077103415395
3342,,155.2209620201926
3343,,1810.6087725540465
3344,,7884.800447274696
3345,,7089.243414036826
3346,,1715.0535306999973
3347,,373.04174961661556
3348,,
3349,,
3350,,
3351,,
3352,,
3353,,
3354,,
3355,,
3356,,
3357,,
3358,,
3359,,
3360,,
3361,,
3362,,
3363,,
3364,,
3365,,137.52383359264428
3366,,155.3147700666676
3367,,1811.7030169761479
3368,,7889.565639534668
3369,,7093.527810081028
3370,,1716.090026152809
3371,,373.2671980182341
3372,,
3373,,
3374,,
3375,,
3376,,
3377,,
3378,,
3379,,
3380,,
3381,,
3382,,
3383,,
3384,,
3385,,
3386,,
3387,,
3388,,
3389,,137.60689615113466
3390,,155.40857811314262
3391,,1812.7972613982492
3392,,7894.330831794641
3393,,7097.812206125231
3394,,1717.126521605621
3395,,373.49264641985275
3396,,
3397,,
3398,,
3399,,
3400,,
3401,,
3402,,
3403,,
3404,,
3405,,
3406,,
3407,,
3408,,
3409,,
3410,,
3411,,
3412,,
3413,,137.689958709625
3414,,155.5023861596176
3415,,1813.8915058203504
3416,,7899.096024054612
3417,,7102.096602169432
3418,,1718.1630170584328
3419,,373.7180948214713
3420,,
3421,,
3422,,
3423,,
3424,,
3425,,
3426,,
3427,,
3428,,
3429,,
3430,,
3431,,
3432,,
3433,,
3434,,
3435,,
3436,,
3437,,137.77302126811534
3438,,155.5961942060926
3439,,1814.9857502424516
3440,,7903.861216314584
3441,,7106.380998213634
3442,,1719.1995125112446
3443,,373.9435432230899
3444,,
3445,,
3446,,
3447,,
3448,,
3449,,
3450,,
3451,,
3452,,
3453,,
3454,,
3455,,
3456,,
3457,,
3458,,
3459,,
3460,,
3461,,137.85608382660573
3462,,155.6900022525676
3463,,1816.079994664553
3464,,7908.626408574557
3465,,7110.665394257836
3466,,1720.2360079640566
3467,,374.1689916247085
3468,,
3469,,
3470,,
3471,,
3472,,
3473,,
3474,,
3475,,
3476,,
3477,,
3478,,
3479,,
3480,,
3481,,
3482,,
3483,,
3484,,
3485,,137.93914638509608
3486,,155.78381029904259
3487,,1817.1742390866543
3488,,7913.391600834529
3489,,7114.949790302038
3490,,1721.2725034168684
3491,,374.39444002632706
3492,,
3493,,
3494,,
3495,,
3496,,
3497,,
3498,,
3499,,
3500,,
3501,,
3502,,
3503,,
3504,,
3505,,
3506,,
3507,,
3508,,
3509,,138.02220894358643
3510,,155.8776183455176
3511,,1818.2684835087557
3512,,7918.156793094502
3513,,7119.234186346241
3514,,1722.3089988696806
3515,,374.6198884279457
3516,,
3517,,
3518,,
3519,,
3520,,
3521,,
3522,,
3523,,
3524,,
3525,,
3526,,
3527,,
3528,,
3529,,
3530,,
3531,,
3532,,
3533,,138.1052715020768
3534,,155.9714263919926
3535,,1819.3627279308569
3536,,7922.921985354473
3537,,7123.518582390442
3538,,1723.3454943224924
3539,,374.84533682956425
3540,,
3541,,
3542,,
3543,,
3544,,
3545,,
3546,,
3547,,
3548,,
3549,,
3550,,
3551,,
3552,,
3553,,
3554,,
3555,,
3556,,
3557,,138.18833406056712
3558,,156.0652344384676
3559,,1820.456972352958
3560,,7927.687177614445
3561,,7127.802978434644
3562,,1724.3819897753042
3563,,375.0707852311828
3564,,
3565,,
3566,,
3567,,
3568,,
3569,,
3570,,
3571,,
3572,,
3573,,
3574,,
3575,,
3576,,
3577,,
3578,,
3579,,
3580,,
3581,,138.2713966190575
3582,,156.1590424849426
3583,,1821.5512167750594
3584,,7932.452369874416
3585,,7132.087374478846
3586,,1725.4184852281164
3587,,375.29623363280143
3588,,
3589,,
3590,,
3591,,
3592,,
3593,,
3594,,
3595,,
3596,,
3597,,
3598,,
3599,,
3600,,
3601,,
3602,,
3603,,
3604,,
3605,,138.35445917754785
3606,,156.2528505314176
3607,,1822.6454611971608
3608,,7937.217562134389
3609,,7136.371770523048
3610,,1726.4549806809282
3611,,375.52168203441994
3612,,
3613,,
3614,,
3615,,
3616,,
3617,,
3618,,
3619,,
3620,,
3621,,
3622,,
3623,,
3624,,
3625,,
3626,,
3627,,
3628,,
3629,,138.4375217360382
3630,,156.34665857789258
3631,,1823.7397056192617
3632,,7941.982754394359
3633,,7140.656166567249
3634,,1727.49147613374
3635,,375.7471304360385
3636,,
3637,,
3638,,
3639,,
3640,,
3641,,
3642,,
3643,,
3644,,
3645,,
3646,,
3647,,
3648,,
3649,,
3650,,
3651,,
3652,,
3653,,138.52058429452856
3654,,156.4404666243676
3655,,1824.8339500413633
3656,,7946.747946654333
3657,,7144.940562611452
3658,,1728.5279715865518
3659,,375.9725788376571
3660,,
3661,,
3662,,
3663,,
3664,,
3665,,
3666,,
3667,,
3668,,
3669,,
3670,,
3671,,
3672,,
3673,,
3674,,
3675,,
3676,,
3677,,138.60364685301892
3678,,156.5342746708426
3679,,1825.9281944634645
3680,,7951.513138914304
3681,,7149.224958655654
3682,,1729.5644670393635
3683,,376.1980272392757
3684,,
3685,,
3686,,
3687,,
3688,,
3689,,
3690,,
3691,,
3692,,
3693,,
3694,,
3695,,
3696,,
3697,,
3698,,
3699,,
3700,,
3701,,138.68670941150924
3702,,156.62808271731757
3703,,1827.0224388855656
3704,,7956.278331174276
3705,,7153.509354699855
3706,,1730.6009624921755
3707,,376.42347564089425
3708,,
3709,,
3710,,
3711,,
3712,,
3713,,
3714,,
3715,,
3716,,
3717,,
3718,,
3719,,
3720,,
3721,,
3722,,
3723,,
3724,,
3725,,138.76977196999962
3726,,156.72189076379257
3727,,1828.1166833076672
3728,,7961.043523434249
3729,,7157.793750744058
3730,,1731.6374579449873
3731,,376.6489240425128
3732,,
3733,,
3734,,
3735,,
3736,,
3737,,
3738,,
3739,,
3740,,
3741,,
3742,,
3743,,
3744,,
3745,,
3746,,
3747,,
3748,,
3749,,138.85283452848998
3750,,156.81569881026758
3751,,1829.2109277297682
3752,,7965.80871569422
3753,,7162.078146788259
3754,,1732.673953397799
3755,,376.8743724441314
3756,,
3757,,
3758,,
3759,,
3760,,
3761,,
3762,,
3763,,
3764,,
3765,,
3766,,
3767,,
3768,,
3769,,
3770,,
3771,,
3772,,
3773,,138.93589708698033
3774,,156.9095068567426
3775,,1830.3051721518698
3776,,7970.573907954194
3777,,7166.362542832462
3778,,1733.710448850611
3779,,377.09982084575
3780,,
3781,,
3782,,
3783,,
3784,,
3785,,
3786,,
3787,,
3788,,
3789,,
3790,,
3791,,
3792,,
3793,,
3794,,
3795,,
3796,,
3797,,139.01895964547072
3798,,157.00331490321759
3799,,1831.399416573971
3800,,7975.339100214165
3801,,7170.646938876664
3802,,1734.7469443034229
3803,,377.32526924736857
3804,,
3805,,
3806,,
3807,,
3808,,
3809,,
3810,,
